published_date,Date,title,link
2013-03-09T08:00:00+00:00,3/9/2013,"Apple Biggest Problem, According To Gruber - B...",https://www.businessinsider.com/apple-biggest-...
2013-03-11T07:00:00+00:00,3/11/2013,Brazilian 'iPhone' Trademark Lawsuit Ends With...,https://www.macrumors.com/2013/03/11/brazilian...
2013-03-11T07:00:00+00:00,3/11/2013,Why Apple's secrecy is frustrating Mac Pro cus...,https://www.cnet.com/tech/tech-industry/why-ap...
2013-03-11T07:00:00+00:00,3/11/2013,Former Apple employee reveals 2005 iPhone dev ...,https://www.theverge.com/2013/3/11/4088852/for...
2013-03-12T07:00:00+00:00,3/12/2013,Apple's iWatch Will Measure More than Time - H...,https://hbr.org/2013/03/three-clues-on-the-val...
2013-03-13T07:00:00+00:00,3/13/2013,Apple Store app gets new shipping options - CNET,https://www.cnet.com/tech/tech-industry/apple-...
2013-03-13T07:00:00+00:00,3/13/2013,Samsung spent $68M more than Apple on 2012 pho...,https://appleinsider.com/articles/13/03/13/sam...
2013-03-13T07:00:00+00:00,3/13/2013,Apple Stores in France banned from forcing emp...,https://www.theverge.com/2013/3/13/4098052/fre...
2013-03-14T07:00:00+00:00,3/14/2013,Apple now offering iMacs with built-in VESA mo...,https://appleinsider.com/articles/13/03/14/app...
2013-03-15T07:00:00+00:00,3/15/2013,Apple TV 2013 (A1469) Short Review: Analysis o...,https://www.anandtech.com/show/6834/apple-tv-2...
2013-03-15T07:00:00+00:00,3/15/2013,John Browett Reflects on Lessons From Brief St...,https://www.macrumors.com/2013/03/15/john-brow...
2013-03-15T07:00:00+00:00,3/15/2013,Former Apple retail chief John Browett admits ...,https://gigaom.com/2013/03/15/former-apple-ret...
2013-03-15T07:00:00+00:00,3/15/2013,Apple's 'budget' iPhone expected to have same ...,https://appleinsider.com/articles/13/03/15/app...
2013-03-15T07:00:00+00:00,3/15/2013,Mexican Supreme Court rules against Apple in t...,https://www.theverge.com/2013/3/15/4109604/mex...
2013-03-16T07:00:00+00:00,3/16/2013,Apple Launches New 'Why You'll Love an iPhone'...,https://www.macrumors.com/2013/03/16/apple-lau...
2013-03-16T07:00:00+00:00,3/16/2013,Apple sued by THX for allegedly misusing paten...,https://appleinsider.com/articles/13/03/16/app...
2013-03-16T07:00:00+00:00,3/16/2013,"Following Samsung Galaxy S4 launch, Apple debu...",https://9to5mac.com/2013/03/16/following-samsu...
2013-03-17T07:00:00+00:00,3/17/2013,What is Apple's warranty policy in Australia? ...,https://www.zdnet.com/article/what-is-apples-w...
2013-03-17T07:00:00+00:00,3/17/2013,THX Sues Apple Over Alleged 'Narrow Profile Sp...,https://www.macrumors.com/2013/03/17/thx-sues-...
2013-03-18T07:00:00+00:00,3/18/2013,Apple Responds to Samsung's Galaxy S4 Launch w...,https://abcnews.go.com/Technology/apple-respon...
2013-03-18T07:00:00+00:00,3/18/2013,BlackBerry CEO calls Apple's iPhone user inter...,https://appleinsider.com/articles/13/03/18/bla...
2013-03-18T07:00:00+00:00,3/18/2013,Apple rumored to launch Retina iPad mini in Q3...,https://appleinsider.com/articles/13/03/18/app...
2013-03-19T07:00:00+00:00,3/19/2013,Departing Adobe CTO And Cloud Guru Kevin Lynch...,https://techcrunch.com/2013/03/19/departing-ad...
2013-03-19T07:00:00+00:00,3/19/2013,EU plans stronger consumer law enforcement aft...,https://www.zdnet.com/article/eu-plans-stronge...
2013-03-19T07:00:00+00:00,3/19/2013,Apple TV 5.2.1 update includes redesigned Hulu...,https://appleinsider.com/articles/13/03/19/app...
2013-03-20T07:00:00+00:00,3/20/2013,Adobe and Apple: Allies and rivals through the...,https://www.cnet.com/tech/tech-industry/adobe-...
2013-03-20T07:00:00+00:00,3/20/2013,Why did Apple hire Adobe CTO Kevin Lynch? - Ap...,https://appleinsider.com/articles/13/03/20/why...
2013-03-20T07:00:00+00:00,3/20/2013,iPrototype to product: Inside the design of Ap...,https://www.zdnet.com/article/iprototype-to-pr...
2013-03-20T07:00:00+00:00,3/20/2013,Why Apple Bloggers Don't Trust The Newest Appl...,https://www.businessinsider.com/why-apple-blog...
2013-03-21T07:00:00+00:00,3/21/2013,Inside ‘Apple Anonymous’: The Secret Society o...,https://9to5mac.com/2013/03/21/inside-apple-an...
2013-03-21T07:00:00+00:00,3/21/2013,How to set up two-step verification for your A...,https://www.cnet.com/tech/mobile/how-to-set-up...
2013-03-21T07:00:00+00:00,3/21/2013,Apple to finally stop accepting apps that use ...,https://www.theverge.com/2013/3/21/4133288/app...
2013-03-21T07:00:00+00:00,3/21/2013,Apple's iCloud is most-used cloud service in t...,https://appleinsider.com/articles/13/03/21/app...
2013-03-21T07:00:00+00:00,3/21/2013,"Apple, In Annual Green Update, Says Data Cente...",https://www.forbes.com/sites/connieguglielmo/2...
2013-03-21T07:00:00+00:00,3/21/2013,Apple data centers now 100 percent renewable-p...,https://appleinsider.com/articles/13/03/21/app...
2013-03-21T07:00:00+00:00,3/21/2013,How to disconnect an Apple TV remote from a Ma...,https://www.cnet.com/culture/how-to-disconnect...
2013-03-21T07:00:00+00:00,3/21/2013,Apple Invents Unique Protective Mechanisms for...,https://www.patentlyapple.com/patently-apple/2...
2013-03-21T07:00:00+00:00,3/21/2013,Apple Patents iPhone Drop Protection Mechanism...,https://techcrunch.com/2013/03/21/apple-patent...
2013-03-21T07:00:00+00:00,3/21/2013,Hands on: Podcasts 1.2 is the one Apple should...,https://www.macworld.com/article/220640/hands-...
2013-03-21T07:00:00+00:00,3/21/2013,Apple's iPhone dominates for 9th straight win ...,https://appleinsider.com/articles/13/03/21/app...
2013-03-21T07:00:00+00:00,3/21/2013,Apple introduces two-step verification for App...,https://www.theverge.com/2013/3/21/4132500/app...
2013-03-21T07:00:00+00:00,3/21/2013,"Apple's Ive brings software, hardware teams to...",https://appleinsider.com/articles/13/03/21/app...
2013-03-21T07:00:00+00:00,3/21/2013,Sweatshop HD removed by Apple from App Store f...,https://www.digitalspy.com/tech/apple/a467456/...
2013-03-22T07:00:00+00:00,3/22/2013,"Dropped your iPhone? With new Apple tech, it's...",https://www.csmonitor.com/Technology/2013/0322...
2013-03-22T07:00:00+00:00,3/22/2013,Apple Hits 100% Renewable Energy in its Data C...,https://www.datacenterknowledge.com/archives/2...
2013-03-24T07:00:00+00:00,3/24/2013,Apple Acquires Indoor GPS Startup WiFiSlam For...,https://techcrunch.com/2013/03/24/apple-acquir...
2013-03-24T07:00:00+00:00,3/24/2013,Apple Acquires WiFiSLAM for its Indoor Locatio...,https://www.pcmag.com/news/apple-acquires-wifi...
2013-03-25T07:00:00+00:00,3/25/2013,Apple's iCloud reigning over the greenest data...,https://appleinsider.com/articles/13/03/25/app...
2013-03-25T07:00:00+00:00,3/25/2013,"Apple Buys Indoor Location Company, What's It ...",https://searchengineland.com/apple-buys-indoor...
2013-03-25T07:00:00+00:00,3/25/2013,Google's push Gmail changes surprise new iPhon...,https://appleinsider.com/articles/13/03/25/goo...
2013-03-25T07:00:00+00:00,3/25/2013,Farmers harnessing wind to save apples - Times...,https://www.timesunion.com/local/article/Farme...
2013-03-26T07:00:00+00:00,3/26/2013,Apple's broken promise: why doesn't iCloud 'ju...,https://www.theverge.com/2013/3/26/4148628/why...
2013-03-26T07:00:00+00:00,3/26/2013,Apple fans: Microsoft is no longer the enemy -...,https://www.macworld.com/article/220643/apple-...
2013-03-26T07:00:00+00:00,3/26/2013,Apple said to triple retail operations in Indi...,https://appleinsider.com/articles/13/03/26/app...
2013-03-26T07:00:00+00:00,3/26/2013,Apple's 'Next Big Thing' Will Be an Innovation...,https://www.forbes.com/sites/larrymagid/2013/0...
2013-03-27T07:00:00+00:00,3/27/2013,"Why Apple, eBay, and Walmart have some of the ...",https://gigaom.com/2013/03/27/why-apple-ebay-a...
2013-03-27T07:00:00+00:00,3/27/2013,People’s Daily vows to destroy Apple’s ‘unpara...,https://www.scmp.com/news/china/article/120089...
2013-03-27T07:00:00+00:00,3/27/2013,Former Apple Employee Rediscovers Photos from ...,https://www.macrumors.com/2013/03/27/former-ap...
2013-03-27T07:00:00+00:00,3/27/2013,Apple Ready to Roll in Reno .. With a Coop? - ...,https://www.datacenterknowledge.com/archives/2...
2013-03-28T07:00:00+00:00,3/28/2013,Apple Launches New 'Why You'll Love an iPad' W...,https://www.macrumors.com/2013/03/28/apple-lau...
2013-03-28T07:00:00+00:00,3/28/2013,Apple brings customizable geofencing to Find M...,https://appleinsider.com/articles/13/03/28/app...
2013-03-28T07:00:00+00:00,3/28/2013,Apple Hiring 'Ground Truth' Managers To Improv...,https://searchengineland.com/apple-hiring-grou...
2013-03-28T07:00:00+00:00,3/28/2013,Callet Sues Hex and Apple Over 'Slavish Copy' ...,https://www.macrumors.com/2013/03/28/callet-su...
2013-03-28T07:00:00+00:00,3/28/2013,Apple Launching New Final Cut Pro X Marketing ...,https://www.macrumors.com/2013/03/28/apple-lau...
2013-03-28T07:00:00+00:00,3/28/2013,Is this Apple’s iPhone 6 Concept? - Gotta Be M...,https://www.gottabemobile.com/is-this-apples-i...
2013-03-29T07:00:00+00:00,3/29/2013,Best Buy to give Samsung Apple-esque in-store ...,https://appleinsider.com/articles/13/03/29/bes...
2013-03-29T07:00:00+00:00,3/29/2013,Apple’s Long-Rumored Game Controller May Soon ...,https://techcrunch.com/2013/03/29/apples-long-...
2013-03-29T07:00:00+00:00,3/29/2013,"Six Years Ago, Apple Made a Crowd Gasp With Pi...",https://petapixel.com/2013/03/29/six-years-ago...
2013-03-31T07:00:00+00:00,3/31/2013,China’s Lenovo is doing innovative things—But ...,https://qz.com/69195/lenovo-innovative-but-pla...
2013-04-01T07:00:00+00:00,4/1/2013,Tim Cook of Apple Apologizes to China Over War...,https://www.nytimes.com/2013/04/02/technology/...
2013-04-01T07:00:00+00:00,4/1/2013,Apple gov't rep says next two iPhones were des...,https://appleinsider.com/articles/13/04/01/app...
2013-04-01T07:00:00+00:00,4/1/2013,"Apple Apologizes for Warranty, Repair Policies...",https://www.pcmag.com/news/apple-apologizes-fo...
2013-04-01T07:00:00+00:00,4/1/2013,Apple CEO Tim Cook apologizes for warranty iss...,https://appleinsider.com/articles/13/04/01/app...
2013-04-01T07:00:00+00:00,4/1/2013,Apple Apologizes To Chinese Consumers For Seem...,https://www.forbes.com/sites/connieguglielmo/2...
2013-04-01T07:00:00+00:00,4/1/2013,Apple CEO Tim Cook apologizes for China iPhone...,https://www.washingtonpost.com/business/econom...
2013-04-01T07:00:00+00:00,4/1/2013,San Francisco DA: Apple Told Me The Next Two i...,https://www.macrumors.com/2013/04/01/san-franc...
2013-04-01T07:00:00+00:00,4/1/2013,"Apple buys Microsoft, plans to kill off Window...",https://www.networkworld.com/article/2224391/a...
2013-04-01T07:00:00+00:00,4/1/2013,Apple tripling size of its crowded San Francis...,https://appleinsider.com/articles/13/04/01/app...
2013-04-02T07:00:00+00:00,4/2/2013,Apple apologizes to China over warranty polici...,https://www.computerworld.com/article/2496104/...
2013-04-02T07:00:00+00:00,4/2/2013,"Apple Faces 10 Threats to Future Growth, Prosp...",https://www.eweek.com/mobile/apple-faces-10-th...
2013-04-02T07:00:00+00:00,4/2/2013,‘Bounce-back’ patent bounces back on Apple … a...,https://venturebeat.com/2013/04/02/bounce-back...
2013-04-02T07:00:00+00:00,4/2/2013,Apple gets warm reception in China after apolo...,https://www.washingtonpost.com/business/techno...
2013-04-03T07:00:00+00:00,4/3/2013,Rumor: Apple television with 'iRing' motion co...,https://appleinsider.com/articles/13/04/03/rum...
2013-04-03T07:00:00+00:00,4/3/2013,The untold story behind Apple's $13000 operati...,https://www.cnet.com/tech/tech-industry/the-un...
2013-04-03T07:00:00+00:00,4/3/2013,60-inch Apple TV to come out later this year -...,https://www.csmonitor.com/Business/Latest-News...
2013-04-03T07:00:00+00:00,4/3/2013,Apple Store creator failing to remake his reta...,https://www.theverge.com/2013/4/3/4178554/form...
2013-04-03T07:00:00+00:00,4/3/2013,Tim Cook's Apology Letter to Apple Customers i...,https://www.forbes.com/sites/laurahe/2013/04/0...
2013-04-04T07:00:00+00:00,4/4/2013,Apple adds age rating tags to iOS App Store de...,https://appleinsider.com/articles/13/04/04/app...
2013-04-04T07:00:00+00:00,4/4/2013,"U.S. government can't intercept iMessage, but ...",https://www.zdnet.com/article/u-s-government-c...
2013-04-04T07:00:00+00:00,4/4/2013,Apple Campus 2 nearly $2 billion over budget a...,https://www.theverge.com/2013/4/4/4182174/appl...
2013-04-04T07:00:00+00:00,4/4/2013,Apple's iMessage encryption trips up feds' sur...,https://www.cnet.com/news/apples-imessage-encr...
2013-04-04T07:00:00+00:00,4/4/2013,Apple Highlights Age Ratings in iOS App Store ...,https://www.macrumors.com/2013/04/04/apple-hig...
2013-04-04T07:00:00+00:00,4/4/2013,Apple patents detail quick app access on locks...,https://9to5mac.com/2013/04/04/apple-patents-d...
2013-04-04T07:00:00+00:00,4/4/2013,"Apple's iPad pricing, distribution stronger th...",https://appleinsider.com/articles/13/04/04/app...
2013-04-05T07:00:00+00:00,4/5/2013,DEA claims it can't snoop on iMessages sent be...,https://slate.com/technology/2013/04/dea-claim...
2013-04-06T07:00:00+00:00,4/6/2013,Red Apple - The Economist,https://www.economist.com/business/2013/04/06/...
2013-04-07T07:00:00+00:00,4/7/2013,Inside Siri's brain: The challenges of extendi...,https://www.macworld.com/article/220728/inside...
2013-04-08T07:00:00+00:00,4/8/2013,"Apple keeps iPad Mini trademark, but must add ...",https://9to5mac.com/2013/04/08/apple-keeps-ipa...
2013-04-08T07:00:00+00:00,4/8/2013,Apple's US-based chip development expanding in...,https://appleinsider.com/articles/13/04/08/app...
2013-04-09T07:00:00+00:00,4/9/2013,Unofficial Apple ‘union’ leader leaves the com...,https://9to5mac.com/2013/04/09/unofficial-appl...
2013-04-10T07:00:00+00:00,4/10/2013,Apple rumored to tap Foster + Partners for new...,https://appleinsider.com/articles/13/04/10/app...
2013-04-10T07:00:00+00:00,4/10/2013,Why Ron Johnson’s Apple magic failed J.C. Penn...,https://www.marketwatch.com/story/why-ron-john...
2013-04-11T07:00:00+00:00,4/11/2013,Apple researching advanced hybrid fiber optic ...,https://appleinsider.com/articles/13/04/11/app...
2013-04-12T07:00:00+00:00,4/12/2013,Longtime Apple Board Member Bill Campbell Says...,https://www.macrumors.com/2013/04/12/longtime-...
2013-04-14T07:00:00+00:00,4/14/2013,"Apple: Unfortunately, no longer the underdog -...",https://www.macworld.com/article/220767/apple-...
2013-04-15T07:00:00+00:00,4/15/2013,Apple says small number of Apple TVs have WiFi...,https://9to5mac.com/2013/04/15/apple-says-smal...
2013-04-16T07:00:00+00:00,4/16/2013,Apple granted patent for iOS app folders and '...,https://appleinsider.com/articles/13/04/16/app...
2013-04-16T07:00:00+00:00,4/16/2013,Apple's iTunes rules digital music market with...,https://appleinsider.com/articles/13/04/16/app...
2013-04-16T07:00:00+00:00,4/16/2013,Apple wins patent for iOS app folders and 'jig...,https://www.cnet.com/news/apple-wins-patent-fo...
2013-04-17T07:00:00+00:00,4/17/2013,"Apple Shares Dip Below $400, Representing A 16...",https://techcrunch.com/2013/04/17/apple-shares...
2013-04-17T07:00:00+00:00,4/17/2013,Ask Matt: Why does Apple stock keep falling? -...,https://www.usatoday.com/story/money/columnist...
2013-04-17T07:00:00+00:00,4/17/2013,Apple extends MacBook bottom case replacement ...,https://appleinsider.com/articles/13/04/17/app...
2013-04-18T07:00:00+00:00,4/18/2013,7 Reasons Apple is More Doomed Than You Think ...,https://www.forbes.com/sites/petercohan/2013/0...
2013-04-19T07:00:00+00:00,4/19/2013,Apple stores your voice data for two years - Z...,https://www.zdnet.com/article/apple-stores-you...
2013-04-19T07:00:00+00:00,4/19/2013,How long does Apple keep Siri user data? Two y...,https://www.csmonitor.com/Technology/2013/0419...
2013-04-22T07:00:00+00:00,4/22/2013,What People Who Think 'Apple Is BMW' Don't Und...,https://www.businessinsider.com/what-people-wh...
2013-04-23T07:00:00+00:00,4/23/2013,Apple Reports Second Quarter Results - Apple,https://www.apple.com/newsroom/2013/04/23Apple...
2013-04-23T07:00:00+00:00,4/23/2013,Apple More than Doubles Capital Return Program...,https://www.apple.com/newsroom/2013/04/23Apple...
2013-04-23T07:00:00+00:00,4/23/2013,The unofficial Apple store in Afghanistan — Qu...,https://qz.com/76841/apple-is-still-cool-in-af...
2013-04-23T07:00:00+00:00,4/23/2013,Is Apple in Decline? The Great Debate Continue...,https://www.newyorker.com/news/john-cassidy/is...
2013-04-23T07:00:00+00:00,4/23/2013,"Can Apple stay on top? Investors, suppliers qu...",https://www.csmonitor.com/Technology/2013/0423...
2013-04-23T07:00:00+00:00,4/23/2013,The Only Thing Apple Really Sells - Gizmodo,https://gizmodo.com/the-only-thing-apple-reall...
2013-04-23T07:00:00+00:00,4/23/2013,Apple reportedly restricting use of special ch...,https://appleinsider.com/articles/13/04/23/app...
2013-04-23T07:00:00+00:00,4/23/2013,"iPad sales up, Macs flat, as Apple reports on ...",https://www.macworld.com/article/220852/ipad-s...
2013-04-23T07:00:00+00:00,4/23/2013,Apple Passes 45B Total Unique App Downloads At...,https://techcrunch.com/2013/04/23/app-store-45...
2013-04-23T07:00:00+00:00,4/23/2013,"As Profit Slips, Apple Looks to Reward Shareho...",https://www.nytimes.com/2013/04/24/technology/...
2013-04-23T07:00:00+00:00,4/23/2013,Apple earnings show it is in desperate need of...,https://qz.com/77501/apple-profits-fall-for-th...
2013-04-23T07:00:00+00:00,4/23/2013,"Apple posts  9.5?????????????????? 43.6b in revenue,...",https://www.theverge.com/2013/4/23/4258068/app...
2013-04-23T07:00:00+00:00,4/23/2013,Why is Apple borrowing money to pay investors ...,https://qz.com/77639/why-is-apple-borrowing-mo...
2013-04-23T07:00:00+00:00,4/23/2013,"Apple Earnings Beat, Company Hikes Dividend - ...",https://www.cnbc.com/id/100660767
